nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-1.9811901622351915e-16,1.732412960783087,1.000734976088424,1.085058837118,-0.782490541792441,1.7884320775092,-2.496185356471179,-2.12933376313257,-1.257196638493282
NIND,NGEN,POP,CXPB,MUTPB
1,50,50,0.6,0.2
