nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
339.96300654887705,-371.9958175935103,-395.9712030202546,-1.0303065600323396,195.97984881953732,98.98386305339906,-505.05059014042354,-34.98516838107667,-369.0167282299035
NIND,NGEN,POP,CXPB,MUTPB
9,100,50,0.6,0.2
