mean,std
21.299036506294577,1.363483425653117
20.970921707623134,1.2995827153410524
20.67624776342368,1.9511900606543144
20.13608161626395,3.270526472636507
19.01244094030531,4.455494981598478
16.4171509385516,6.040147882401208
12.965182422905166,5.924318315600166
7.152040792758112,4.148486635567141
4.220265180633949,3.062117421089642
3.2465683015237046,3.9477814990833346
3.029691898511522,4.9411804844864795
0.8967000348683846,0.9248321997396505
1.9076831689841864,5.795521022948728
0.8656708293093867,3.931009949187898
0.4443583910074171,2.982931889283001
0.00452462501636326,0.0042367554161460924
0.8773326496061575,4.290571052751235
0.40077314943409353,2.8006184820238333
1.2834934028015794,5.084419881033974
1.7419964540762134,5.911466724273138
2.6047494633623102e-05,5.592804870296194e-05
1.7563862588321622,5.956682992788326
0.4082382296823623,2.8576487981083263
0.44696425484070595,3.1287460079686125
0.8852422862759924,4.336805745798839
0.8248389247086199,4.0420238230104575
1.7105823253001413,5.801843187075265
0.4412822238982137,3.08897535182047
1.2373049981990305,4.900221865764261
0.4317048042400086,3.021933613368141
1.300176437166449,5.147852967389122
1.3099078334884655,5.185392436693262
0.833002371615863,4.080886250473866
0.8666241444153667,4.247210184191764
0.8442064677338175,4.138593007461693
5.230802457845129e-12,2.3305989776874436e-12
1.727120109133964,5.861362736073125
1.6954390796806411,5.755964121447646
0.8454614388512078,4.144477074466681
0.36947415860038463,2.5863191101985965
0.4085759017271534,2.860031312088948
1.2482679834548085,4.941357299284428
0.8554302926340384,4.195152178555821
0.8847922155701947,4.33467733302635
0.8630300269097535,4.2290082708391905
0.892456223395021,4.3721247964299925
0.8646522132624972,4.238221637776555
1.2757943182000135,5.052950633251708
0.6880251632715343,3.3854665500078958
0.8548931170648711,4.191896000681453
2.1400753362939713,6.425377534773974
