nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-321.0275683381815,-1.993812132323825,-52.00684982932012,0.04172473363912044,310.00440310043297,159.99256285594583,-160.9972233099797,137.97740992442294,17.891011340771083
NIND,NGEN,POP,CXPB,MUTPB
9,100,50,0.6,0.2
