nPeaks,nHoles,total_col_with_hole,total_dy,x_transitions,y_transitions,total_none_cols,maxWell,fullLines
-502.09204846622714,-228.0101667205614,308.9922358776408,-54.037796133678384,355.0269469893093,69.00288141102283,-757.022531955903,-280.9054005279757,-188.1033442020622
NIND,NGEN,POP,CXPB,MUTPB
9,100,50,0.6,0.2
