mean,std
21.644549153453507,0.2747976669816133
21.504819456758323,0.2801742035732925
21.58102789672552,0.2847532747463017
21.624094308876973,0.2698171117593863
21.59187033799462,0.3091839800519811
21.543591209037007,0.315980727136148
21.532625130459586,0.322586671951791
21.514706694996985,0.29465194108814075
21.45981401044407,0.3747054306677315
21.371135243522975,0.4092064520191619
21.31281692208615,0.3981237849731198
21.185855704824284,0.3394114594127926
21.215390153651718,0.40189178647847057
21.28265782016374,0.4687036298494569
21.09797262384132,0.405891693312513
21.105841468866632,0.4330214786464799
21.07563904274264,0.45430860803417195
21.15882355263238,0.4010585863716931
21.115182147992865,0.3651644855511198
21.208546405069914,0.3938877014623455
21.273711017379956,0.38715070495332926
21.290452308727208,0.3879427238713302
21.248819955800712,0.4493684042007713
21.245927808180703,0.4630066911151962
21.13490948638208,0.44426583772684985
20.92854827098687,0.48791322329093
20.91011035160986,0.5074081530314101
20.94838731480193,0.570887020957877
20.72210411619163,0.4806836698902587
20.5222948743162,0.3801758434815172
20.57377451107592,0.4243352004794172
20.51029617873443,0.30828635478581634
20.575644476469524,0.31730996446801835
20.849585005517287,0.5660215086320447
20.787133028215745,0.5204943692283421
20.649001916879527,0.5053259818210339
20.53547357676697,0.4095563026854817
20.635818082900144,0.5694618479551641
20.72520809986591,0.5640074855222014
20.42021795682232,0.2633141595214318
20.33528884192427,0.14570526299086076
20.40460373060297,0.2541401066313929
20.34925393301749,0.15546294563809776
20.44315291386762,0.3179065015658446
20.36796266237609,0.23077186172707034
20.310991926565265,0.18874703199308887
20.35569568479435,0.24709260138514386
20.42602535763412,0.3307774305889924
20.358823528069696,0.310484774295845
20.31420876219896,0.2010075869999801
20.273990028264496,0.19115713505515383
20.311586674889703,0.2629397149270389
20.28597737499514,0.16887216295587185
20.42110688628305,0.22956760610850524
20.473927253922362,0.2640105706544559
20.43996325625918,0.27272846747905405
20.495255984245713,0.32198476225763056
20.401157784121605,0.23368873900847897
20.406491314498325,0.24502279566270777
20.475341161862474,0.3158945794181486
20.465497036941457,0.3833151989004818
20.64909563434247,0.43567321372802703
20.627785659623818,0.386855111408259
20.7560114137773,0.36085727713035637
20.803362214116888,0.4074366183799668
20.714044680882097,0.393784047527043
20.738389364957555,0.39496561910522887
20.821797419545046,0.3823028094423864
20.875165739361588,0.2801804831739877
20.816077097505904,0.3014217771769234
20.867373127062628,0.3243163432636821
20.8276176437946,0.3435869360327476
20.811470687339135,0.37096400127179824
20.629218922209837,0.30622554375406785
20.690459269987187,0.388169328502965
20.734669918760417,0.42074155772104904
20.570854306513183,0.3113008914809645
20.59731370475704,0.32613753574156906
20.640583695606406,0.3336699609920341
20.666337904084266,0.41738966824535506
20.59952697901685,0.3758522371395762
20.47582545520282,0.3751548992230215
20.618213416238486,0.49306820056179945
20.61257610112058,0.4493044028296894
20.58229713639754,0.3890883983991834
20.53257804859866,0.36148525035347684
20.397064789190313,0.32915963146294513
20.286505188997882,0.33970925449899214
20.340883010279327,0.3796174584895693
20.23657980869209,0.287253370557151
20.291204418033768,0.29356087642590717
20.20628139578549,0.24896885808185318
20.153024547112057,0.21386523396343712
20.19125461418373,0.3208982039620146
20.122385305780902,0.23604305255640556
20.130081916092397,0.22433854348634572
20.096635574194714,0.1619041006149838
20.10109961777942,0.16040571653790753
20.162138966232085,0.2715812543388519
20.218554914862843,0.3135645281976342
20.215944788896234,0.32403404803289837
