mean,std
21.67314004804039,0.24760445844009252
21.56772759743339,0.28271328858912703
21.558554667583195,0.270612340160569
21.618208406136173,0.2782409971009826
21.5208613466108,0.2872803858896491
21.515710872770097,0.290291533645165
21.364234363247334,0.2382798080411088
21.524376531284894,0.33695573896433245
21.371721294852847,0.3138342162390077
21.449584049833707,0.41828034243999573
21.34622166629389,0.31527037340429154
21.370029914669352,0.3998084383907736
21.202680972873736,0.40418560464168773
21.39829318400414,0.411052251615401
21.362285740754302,0.40892074526126143
21.205140619109486,0.42862306743539397
21.203067724318945,0.4314611889052476
21.28639388931522,0.5222409101410569
21.27276346712324,0.5048085409985554
21.20553063317189,0.414604278898935
21.119832089034944,0.3975188150689487
21.21169396330846,0.4326310062355154
21.09592043281847,0.32832330816576005
21.093787797828004,0.35393191267819685
20.96267240469331,0.31081668922856087
20.860665619005744,0.26220128435560736
20.903103187084735,0.3020605151322671
20.87540689743907,0.25808570335499936
20.878889027882234,0.2826696186308249
20.916415193720766,0.31887243369798624
20.841775257433568,0.28543440570243717
20.78625091236048,0.23871153904156345
20.836484350784673,0.25749838790615126
20.85156154597446,0.23799331491717388
20.775296783355774,0.2612838971637932
20.78221381120783,0.32368901767076563
20.83347138144894,0.3158308004978968
20.86597879398718,0.35185941417565525
20.76480478595273,0.2977761722585376
20.79628675312707,0.2893068606094977
20.790274165090338,0.33770067608023574
20.69857211982749,0.3070454431686177
20.866386352339372,0.3674174537092631
20.818346716731572,0.4082174217820126
20.86006207762123,0.41362552901814637
20.67775466645051,0.41754708329447915
20.546378430419985,0.43762782981805204
20.360141080419385,0.2678513037843756
20.30606613636437,0.16313019995598627
20.39021809348528,0.2905063590228666
20.486544459123945,0.3055299601029967
20.545346984058177,0.3759552757206979
20.46727695078788,0.32181322162586073
20.487758592833078,0.35463354767864164
20.427605777309665,0.30567846350048417
20.387621807387596,0.21179996507643814
20.490582813270183,0.4016702933507837
20.46513922210488,0.36035343873191134
20.476808550635642,0.3228297165072865
20.428099603472788,0.2990750859655997
20.393742051589797,0.2690028632622592
20.33886867728552,0.2739342550763262
20.382056836275567,0.3575047204390376
20.361855686444713,0.268485763611259
20.38592336878219,0.24230912240774213
20.377470742541718,0.2598748437102944
20.48612312775822,0.37885006883935496
20.53521433931688,0.34093951777395953
20.577395958660293,0.3339800740358138
20.571394503745687,0.34748359135145285
20.63622913134915,0.3679774629011323
20.58586463744129,0.34499295399222146
20.777548427455425,0.447568204443111
20.654074189589632,0.40149520636895336
20.55532942126139,0.4048579730388815
20.35839973121446,0.2625562696924095
20.3417869732136,0.23354935791056317
20.399635871195287,0.36437083297337414
20.42542497571108,0.31648604024376675
20.478959986845613,0.44730682199636806
20.365493646132844,0.34965061206816106
20.250240371688964,0.26261815064838356
20.2298094810051,0.22759009776914446
20.209689897305292,0.21548048664058617
20.292437147597877,0.2782666954307022
20.25386041087626,0.26494163808287624
20.31606070577212,0.310940870488206
20.2917856719789,0.3344360150454709
20.30675901417799,0.31431675797303277
20.334415496484255,0.2855784990746853
20.354207571485198,0.29760345994796045
20.296736382820292,0.27015035561340317
20.316691750392227,0.3353521102481378
20.240372505100666,0.21581411303761563
20.28038591275439,0.25665568599339095
20.26454558624825,0.26243731975884543
20.25604769785856,0.27549459039159035
20.27862073182709,0.30003689433528746
20.212027929207025,0.28447249241986133
20.150107304926813,0.19849426360107078
20.18675288750844,0.26620998251788985
